Date,Open,High,Low,Close,Adj Close,OpenY,HighY,LowY,OpenYY,HighYY,LowYY
6/29/2020,"1,773.27","1,775.86","1,766.07","1,772.28","1,772.28","1,762.35","1,772.36","1,748.04","1,759.76","1,768.84","1,755.23"
6/26/2020,"1,762.35","1,772.36","1,748.04","1,771.47","1,771.47","1,759.76","1,768.84","1,755.23","1,769.09","1,780.06","1,761.09"
6/25/2020,"1,759.76","1,768.84","1,755.23","1,761.82","1,761.82","1,769.09","1,780.06","1,761.09","1,756.03","1,771.69","1,747.90"
6/24/2020,"1,769.09","1,780.06","1,761.09","1,762.43","1,762.43","1,756.03","1,771.69","1,747.90","1,749.00","1,763.82","1,743.78"
6/23/2020,"1,756.03","1,771.69","1,747.90","1,767.54","1,767.54","1,749.00","1,763.82","1,743.78","1,723.16","1,745.68","1,721.36"
6/22/2020,"1,749.00","1,763.82","1,743.78","1,755.44","1,755.44","1,723.16","1,745.68","1,721.36","1,725.57","1,736.87","1,717.28"
6/19/2020,"1,723.16","1,745.68","1,721.36","1,743.62","1,743.62","1,725.57","1,736.87","1,717.28","1,727.34","1,730.62","1,713.37"
6/18/2020,"1,725.57","1,736.87","1,717.28","1,722.99","1,722.99","1,727.34","1,730.62","1,713.37","1,725.79","1,733.06","1,715.93"
6/17/2020,"1,727.34","1,730.62","1,713.37","1,727.04","1,727.04","1,725.79","1,733.06","1,715.93","1,732.35","1,734.78","1,704.76"
6/16/2020,"1,725.79","1,733.06","1,715.93","1,727.46","1,727.46","1,732.35","1,734.78","1,704.76","1,728.32","1,743.59","1,723.12"
6/15/2020,"1,732.35","1,734.78","1,704.76","1,725.53","1,725.53","1,728.32","1,743.59","1,723.12","1,737.11","1,744.72","1,721.34"
6/12/2020,"1,728.32","1,743.59","1,723.12","1,730.80","1,730.80","1,737.11","1,744.72","1,721.34","1,714.33","1,740.29","1,708.83"
6/11/2020,"1,737.11","1,744.72","1,721.34","1,727.51","1,727.51","1,714.33","1,740.29","1,708.83","1,700.25","1,720.75","1,691.92"
6/10/2020,"1,714.33","1,740.29","1,708.83","1,737.10","1,737.10","1,700.25","1,720.75","1,691.92","1,684.16","1,701.27","1,677.61"
6/9/2020,"1,700.25","1,720.75","1,691.92","1,714.57","1,714.57","1,684.16","1,701.27","1,677.61","1,711.20","1,716.39","1,670.75"
6/8/2020,"1,684.16","1,701.27","1,677.61","1,695.47","1,695.47","1,711.20","1,716.39","1,670.75","1,699.11","1,722.22","1,697.40"
6/5/2020,"1,711.20","1,716.39","1,670.75","1,685.83","1,685.83","1,699.11","1,722.22","1,697.40","1,728.97","1,732.92","1,690.01"
6/4/2020,"1,699.11","1,722.22","1,697.40","1,711.84","1,711.84","1,728.97","1,732.92","1,690.01","1,740.93","1,745.54","1,721.52"
6/3/2020,"1,728.97","1,732.92","1,690.01","1,698.63","1,698.63","1,740.93","1,745.54","1,721.52","1,736.42","1,744.52","1,727.03"
6/2/2020,"1,740.93","1,745.54","1,721.52","1,727.97","1,727.97","1,736.42","1,744.52","1,727.03","1,721.70","1,738.99","1,713.79"
6/1/2020,"1,736.42","1,744.52","1,727.03","1,740.34","1,740.34","1,721.70","1,738.99","1,713.79","1,709.68","1,727.69","1,707.19"
5/29/2020,"1,721.70","1,738.99","1,713.79","1,728.30","1,728.30","1,709.68","1,727.69","1,707.19","1,712.03","1,715.77","1,693.60"
5/28/2020,"1,709.68","1,727.69","1,707.19","1,719.40","1,719.40","1,712.03","1,715.77","1,693.60","1,729.65","1,736.29","1,708.31"
5/27/2020,"1,712.03","1,715.77","1,693.60","1,709.25","1,709.25","1,729.65","1,736.29","1,708.31","1,734.73","1,735.57","1,720.47"
5/26/2020,"1,729.65","1,736.29","1,708.31","1,712.45","1,712.45","1,734.73","1,735.57","1,720.47","1,725.26","1,741.51","1,724.29"
5/25/2020,"1,734.73","1,735.57","1,720.47","1,729.57","1,729.57","1,725.26","1,741.51","1,724.29","1,750.18","1,750.64","1,717.56"
5/22/2020,"1,725.26","1,741.51","1,724.29","1,736.07","1,736.07","1,750.18","1,750.64","1,717.56","1,744.44","1,754.08","1,740.91"
5/21/2020,"1,750.18","1,750.64","1,717.56","1,726.34","1,726.34","1,744.44","1,754.08","1,740.91","1,733.37","1,748.77","1,725.83"
5/20/2020,"1,744.44","1,754.08","1,740.91","1,749.50","1,749.50","1,733.37","1,748.77","1,725.83","1,742.93","1,764.81","1,726.26"
5/19/2020,"1,733.37","1,748.77","1,725.83","1,745.11","1,745.11","1,742.93","1,764.81","1,726.26","1,731.13","1,753.25","1,728.52"
5/18/2020,"1,742.93","1,764.81","1,726.26","1,732.32","1,732.32","1,731.13","1,753.25","1,728.52","1,715.01","1,737.34","1,710.39"
5/15/2020,"1,731.13","1,753.25","1,728.52","1,743.00","1,743.00","1,715.01","1,737.34","1,710.39","1,701.21","1,718.33","1,697.92"
5/14/2020,"1,715.01","1,737.34","1,710.39","1,730.65","1,730.65","1,701.21","1,718.33","1,697.92","1,696.25","1,711.04","1,692.28"
5/13/2020,"1,701.21","1,718.33","1,697.92","1,715.99","1,715.99","1,696.25","1,711.04","1,692.28","1,703.76","1,713.67","1,691.56"
5/12/2020,"1,696.25","1,711.04","1,692.28","1,702.72","1,702.72","1,703.76","1,713.67","1,691.56","1,717.46","1,724.56","1,701.61"
5/11/2020,"1,703.76","1,713.67","1,691.56","1,697.35","1,697.35","1,717.46","1,724.56","1,701.61","1,686.08","1,722.02","1,681.96"
5/8/2020,"1,717.46","1,724.56","1,701.61","1,702.65","1,702.65","1,686.08","1,722.02","1,681.96","1,705.77","1,707.85","1,681.34"
5/7/2020,"1,686.08","1,722.02","1,681.96","1,717.94","1,717.94","1,705.77","1,707.85","1,681.34","1,701.78","1,712.60","1,691.13"
5/6/2020,"1,705.77","1,707.85","1,681.34","1,685.88","1,685.88","1,701.78","1,712.60","1,691.13","1,697.26","1,712.00","1,690.96"
5/5/2020,"1,701.78","1,712.60","1,691.13","1,707.17","1,707.17","1,697.26","1,712.00","1,690.96","1,685.24","1,706.21","1,669.82"
5/4/2020,"1,697.26","1,712.00","1,690.96","1,701.69","1,701.69","1,685.24","1,706.21","1,669.82","1,715.22","1,726.14","1,684.16"
5/1/2020,"1,685.24","1,706.21","1,669.82","1,700.41","1,700.41","1,715.22","1,726.14","1,684.16","1,708.72","1,717.52","1,697.72"
4/30/2020,"1,715.22","1,726.14","1,684.16","1,685.05","1,685.05","1,708.72","1,717.52","1,697.72","1,716.19","1,716.19","1,691.80"
4/29/2020,"1,708.72","1,717.52","1,697.72","1,712.38","1,712.38","1,716.19","1,716.19","1,691.80","1,724.86","1,727.82","1,705.82"
4/28/2020,"1,716.19","1,716.19","1,691.80","1,708.63","1,708.63","1,724.86","1,727.82","1,705.82","1,733.32","1,737.89","1,710.63"
4/27/2020,"1,724.86","1,727.82","1,705.82","1,715.57","1,715.57","1,733.32","1,737.89","1,710.63","1,713.00","1,738.84","1,704.05"
4/24/2020,"1,733.32","1,737.89","1,710.63","1,729.43","1,729.43","1,713.00","1,738.84","1,704.05","1,686.47","1,719.66","1,680.05"
4/23/2020,"1,713.00","1,738.84","1,704.05","1,731.59","1,731.59","1,686.47","1,719.66","1,680.05","1,694.22","1,698.48","1,660.99"
4/22/2020,"1,686.47","1,719.66","1,680.05","1,714.82","1,714.82","1,694.22","1,698.48","1,660.99","1,691.44","1,703.02","1,671.74"
4/21/2020,"1,694.22","1,698.48","1,660.99","1,687.02","1,687.02","1,691.44","1,703.02","1,671.74","1,713.49","1,718.69","1,678.52"
4/20/2020,"1,691.44","1,703.02","1,671.74","1,694.12","1,694.12","1,713.49","1,718.69","1,678.52","1,716.29","1,738.74","1,706.92"
4/17/2020,"1,713.49","1,718.69","1,678.52","1,684.69","1,684.69","1,716.29","1,738.74","1,706.92","1,729.43","1,731.43","1,706.99"
4/16/2020,"1,716.29","1,738.74","1,706.92","1,718.40","1,718.40","1,729.43","1,731.43","1,706.99","1,714.09","1,748.50","1,709.10"
4/15/2020,"1,729.43","1,731.43","1,706.99","1,716.60","1,716.60","1,714.09","1,748.50","1,709.10","1,682.25","1,722.36","1,672.95"
4/14/2020,"1,714.09","1,748.50","1,709.10","1,729.70","1,729.70","1,682.25","1,722.36","1,672.95","1,675.00","1,696.50","1,675.00"
4/13/2020,"1,682.25","1,722.36","1,672.95","1,714.32","1,714.32","1,675.00","1,696.50","1,675.00","1,644.28","1,690.29","1,642.34"
4/10/2020,"1,675.00","1,696.50","1,675.00","1,689.90","1,689.90","1,644.28","1,690.29","1,642.34","1,645.94","1,657.06","1,641.15"
4/9/2020,"1,644.28","1,690.29","1,642.34","1,684.07","1,684.07","1,645.94","1,657.06","1,641.15","1,662.38","1,671.88","1,641.06"
4/8/2020,"1,645.94","1,657.06","1,641.15","1,646.52","1,646.52","1,662.38","1,671.88","1,641.06","1,596.80","1,669.76","1,596.80"
4/7/2020,"1,662.38","1,671.88","1,641.06","1,648.95","1,648.95","1,596.80","1,669.76","1,596.80","1,609.99","1,627.04","1,607.00"
4/6/2020,"1,596.80","1,669.76","1,596.80","1,663.00","1,663.00","1,609.99","1,627.04","1,607.00","1,590.75","1,621.27","1,576.43"
4/3/2020,"1,609.99","1,627.04","1,607.00","1,618.45","1,618.45","1,590.75","1,621.27","1,576.43","1,569.45","1,604.12","1,568.91"
4/2/2020,"1,590.75","1,621.27","1,576.43","1,613.79","1,613.79","1,569.45","1,604.12","1,568.91","1,612.25","1,623.52","1,562.25"
4/1/2020,"1,569.45","1,604.12","1,568.91","1,595.05","1,595.05","1,612.25","1,623.52","1,562.25","1,617.38","1,635.59","1,607.63"
3/31/2020,"1,612.25","1,623.52","1,562.25","1,571.31","1,571.31","1,617.38","1,635.59","1,607.63","1,634.99","1,640.76","1,614.75"
3/30/2020,"1,617.38","1,635.59","1,607.63","1,623.30","1,623.30","1,634.99","1,640.76","1,614.75","1,620.16","1,645.80","1,595.81"
3/27/2020,"1,634.99","1,640.76","1,614.75","1,623.50","1,623.50","1,620.16","1,645.80","1,595.81","1,618.79","1,636.29","1,584.18"
3/26/2020,"1,620.16","1,645.80","1,595.81","1,632.38","1,632.38","1,618.79","1,636.29","1,584.18","1,565.36","1,644.35","1,564.77"
3/25/2020,"1,618.79","1,636.29","1,584.18","1,613.79","1,613.79","1,565.36","1,644.35","1,564.77","1,508.25","1,561.76","1,485.40"
3/24/2020,"1,565.36","1,644.35","1,564.77","1,622.03","1,622.03","1,508.25","1,561.76","1,485.40","1,470.39","1,516.43","1,460.49"
3/23/2020,"1,508.25","1,561.76","1,485.40","1,553.81","1,553.81","1,470.39","1,516.43","1,460.49","1,486.10","1,501.61","1,464.75"
3/20/2020,"1,470.39","1,516.43","1,460.49","1,498.24","1,498.24","1,486.10","1,501.61","1,464.75","1,527.30","1,546.05","1,472.60"
3/19/2020,"1,486.10","1,501.61","1,464.75","1,471.00","1,471.00","1,527.30","1,546.05","1,472.60","1,512.05","1,553.11","1,465.60"
3/18/2020,"1,527.30","1,546.05","1,472.60","1,486.30","1,486.30","1,512.05","1,553.11","1,465.60","1,550.59","1,573.49","1,451.68"
3/17/2020,"1,512.05","1,553.11","1,465.60","1,528.58","1,528.58","1,550.59","1,573.49","1,451.68","1,576.83","1,597.72","1,506.73"
3/16/2020,"1,550.59","1,573.49","1,451.68","1,514.61","1,514.61","1,576.83","1,597.72","1,506.73","1,634.69","1,650.13","1,560.96"
3/13/2020,"1,576.83","1,597.72","1,506.73","1,529.70","1,529.70","1,634.69","1,650.13","1,560.96","1,649.69","1,670.97","1,632.90"
3/12/2020,"1,634.69","1,650.13","1,560.96","1,577.09","1,577.09","1,649.69","1,670.97","1,632.90","1,678.90","1,680.36","1,642.11"
3/11/2020,"1,649.69","1,670.97","1,632.90","1,635.03","1,635.03","1,678.90","1,680.36","1,642.11","1,694.60","1,703.16","1,657.96"
3/10/2020,"1,678.90","1,680.36","1,642.11","1,649.36","1,649.36","1,694.60","1,703.16","1,657.96","1,670.66","1,692.11","1,647.98"
3/9/2020,"1,694.60","1,703.16","1,657.96","1,680.20","1,680.20","1,670.66","1,692.11","1,647.98","1,635.83","1,674.66","1,634.92"
3/6/2020,"1,670.66","1,692.11","1,647.98","1,674.23","1,674.23","1,635.83","1,674.66","1,634.92","1,639.85","1,651.68","1,631.99"
3/5/2020,"1,635.83","1,674.66","1,634.92","1,670.61","1,670.61","1,639.85","1,651.68","1,631.99","1,590.78","1,649.50","1,587.79"
3/4/2020,"1,639.85","1,651.68","1,631.99","1,635.83","1,635.83","1,590.78","1,649.50","1,587.79","1,590.99","1,610.78","1,579.54"
3/3/2020,"1,590.78","1,649.50","1,587.79","1,639.77","1,639.77","1,590.99","1,610.78","1,579.54","1,642.14","1,649.49","1,565.86"
3/2/2020,"1,590.99","1,610.78","1,579.54","1,590.73","1,590.73","1,642.14","1,649.49","1,565.86","1,640.56","1,660.44","1,635.66"
2/28/2020,"1,642.14","1,649.49","1,565.86","1,585.12","1,585.12","1,640.56","1,660.44","1,635.66","1,635.46","1,655.07","1,625.72"
2/27/2020,"1,640.56","1,660.44","1,635.66","1,642.35","1,642.35","1,635.46","1,655.07","1,625.72","1,660.72","1,660.85","1,629.01"
2/26/2020,"1,635.46","1,655.07","1,625.72","1,639.96","1,639.96","1,660.72","1,660.85","1,629.01","1,658.96","1,688.96","1,652.30"
2/25/2020,"1,660.72","1,660.85","1,629.01","1,635.38","1,635.38","1,658.96","1,688.96","1,652.30","1,619.79","1,649.14","1,618.99"
2/24/2020,"1,658.96","1,688.96","1,652.30","1,660.72","1,660.72","1,619.79","1,649.14","1,618.99","1,611.71","1,623.74","1,603.89"
2/21/2020,"1,619.79","1,649.14","1,618.99","1,643.70","1,643.70","1,611.71","1,623.74","1,603.89","1,601.80","1,612.91","1,599.49"
2/20/2020,"1,611.71","1,623.74","1,603.89","1,619.70","1,619.70","1,601.80","1,612.91","1,599.49","1,583.31","1,605.35","1,582.96"
2/19/2020,"1,601.80","1,612.91","1,599.49","1,611.64","1,611.64","1,583.31","1,605.35","1,582.96","1,584.75","1,584.86","1,578.40"
2/18/2020,"1,583.31","1,605.35","1,582.96","1,601.91","1,601.91","1,584.75","1,584.86","1,578.40","1,576.29","1,585.04","1,573.15"
2/17/2020,"1,584.75","1,584.86","1,578.40","1,581.10","1,581.10","1,576.29","1,585.04","1,573.15","1,565.62","1,578.11","1,565.43"
2/14/2020,"1,576.29","1,585.04","1,573.15","1,584.70","1,584.70","1,565.62","1,578.11","1,565.43","1,567.73","1,570.48","1,561.46"
2/13/2020,"1,565.62","1,578.11","1,565.43","1,576.39","1,576.39","1,567.73","1,570.48","1,561.46","1,572.01","1,573.96","1,562.18"
2/12/2020,"1,567.73","1,570.48","1,561.46","1,565.63","1,565.63","1,572.01","1,573.96","1,562.18","1,569.94","1,577.16","1,568.01"
2/11/2020,"1,572.01","1,573.96","1,562.18","1,567.72","1,567.72","1,569.94","1,577.16","1,568.01","1,566.96","1,574.05","1,562.38"
2/10/2020,"1,569.94","1,577.16","1,568.01","1,572.30","1,572.30","1,566.96","1,574.05","1,562.38","1,556.88","1,568.29","1,552.24"
2/7/2020,"1,566.96","1,574.05","1,562.38","1,570.29","1,570.29","1,556.88","1,568.29","1,552.24","1,552.57","1,562.31","1,547.20"
2/6/2020,"1,556.88","1,568.29","1,552.24","1,566.85","1,566.85","1,552.57","1,562.31","1,547.20","1,576.30","1,579.54","1,548.99"
2/5/2020,"1,552.57","1,562.31","1,547.20","1,556.70","1,556.70","1,576.30","1,579.54","1,548.99","1,589.85","1,591.86","1,571.26"
2/4/2020,"1,576.30","1,579.54","1,548.99","1,552.55","1,552.55","1,589.85","1,591.86","1,571.26","1,574.27","1,590.20","1,570.84"
2/3/2020,"1,589.85","1,591.86","1,571.26","1,576.45","1,576.45","1,574.27","1,590.20","1,570.84","1,576.98","1,585.97","1,572.49"
1/31/2020,"1,574.27","1,590.20","1,570.84","1,590.20","1,590.20","1,576.98","1,585.97","1,572.49","1,566.21","1,577.96","1,563.10"
1/30/2020,"1,576.98","1,585.97","1,572.49","1,574.22","1,574.22","1,566.21","1,577.96","1,563.10","1,582.05","1,583.17","1,565.64"
1/29/2020,"1,566.21","1,577.96","1,563.10","1,577.12","1,577.12","1,582.05","1,583.17","1,565.64","1,579.99","1,586.72","1,575.59"
1/28/2020,"1,582.05","1,583.17","1,565.64","1,566.24","1,566.24","1,579.99","1,586.72","1,575.59","1,563.29","1,575.76","1,556.16"
1/27/2020,"1,579.99","1,586.72","1,575.59","1,581.95","1,581.95","1,563.29","1,575.76","1,556.16","1,558.93","1,567.94","1,551.29"
1/24/2020,"1,563.29","1,575.76","1,556.16","1,570.65","1,570.65","1,558.93","1,567.94","1,551.29","1,558.03","1,559.35","1,549.81"
1/23/2020,"1,558.93","1,567.94","1,551.29","1,563.33","1,563.33","1,558.03","1,559.35","1,549.81","1,560.85","1,568.65","1,546.25"
1/22/2020,"1,558.03","1,559.35","1,549.81","1,558.91","1,558.91","1,560.85","1,568.65","1,546.25","1,558.56","1,562.81","1,556.35"
1/21/2020,"1,560.85","1,568.65","1,546.25","1,558.02","1,558.02","1,558.56","1,562.81","1,556.35","1,552.90","1,561.30","1,549.26"
1/20/2020,"1,558.56","1,562.81","1,556.35","1,561.58","1,561.58","1,552.90","1,561.30","1,549.26","1,556.17","1,558.14","1,547.85"
1/17/2020,"1,552.90","1,561.30","1,549.26","1,556.61","1,556.61","1,556.17","1,558.14","1,547.85","1,546.26","1,558.23","1,546.01"
1/16/2020,"1,556.17","1,558.14","1,547.85","1,552.79","1,552.79","1,546.26","1,558.23","1,546.01","1,548.31","1,548.80","1,535.88"
1/15/2020,"1,546.26","1,558.23","1,546.01","1,556.19","1,556.19","1,548.31","1,548.80","1,535.88","1,562.29","1,562.30","1,546.52"
1/14/2020,"1,548.31","1,548.80","1,535.88","1,546.37","1,546.37","1,562.29","1,562.30","1,546.52","1,552.26","1,563.19","1,545.32"
1/13/2020,"1,562.29","1,562.30","1,546.52","1,548.30","1,548.30","1,552.26","1,563.19","1,545.32","1,555.76","1,561.33","1,539.88"
1/10/2020,"1,552.26","1,563.19","1,545.32","1,562.28","1,562.28","1,555.76","1,561.33","1,539.88","1,573.99","1,611.00","1,551.97"
1/9/2020,"1,555.76","1,561.33","1,539.88","1,552.37","1,552.37","1,573.99","1,611.00","1,551.97","1,565.93","1,577.38","1,555.10"
1/8/2020,"1,573.99","1,611.00","1,551.97","1,555.81","1,555.81","1,565.93","1,577.38","1,555.10","1,560.59","1,582.69","1,560.59"
1/7/2020,"1,565.93","1,577.38","1,555.10","1,573.99","1,573.99","1,560.59","1,582.69","1,560.59","1,529.11","1,553.45","1,527.95"
1/6/2020,"1,560.59","1,582.69","1,560.59","1,565.96","1,565.96","1,529.11","1,553.45","1,527.95","1,517.13","1,531.30","1,517.09"
1/3/2020,"1,529.11","1,553.45","1,527.95","1,551.65","1,551.65","1,517.13","1,531.30","1,517.09","1,517.26","1,517.48","1,517.20"
1/2/2020,"1,517.13","1,531.30","1,517.09","1,528.94","1,528.94","1,517.26","1,517.48","1,517.20","1,515.51","1,525.59","1,514.79"
1/1/2020,"1,517.26","1,517.48","1,517.20","1,517.30","1,517.30","1,515.51","1,525.59","1,514.79","1,511.49","1,516.30","1,509.96"
12/31/2019,"1,515.51","1,525.59","1,514.79","1,517.39","1,517.39","1,511.49","1,516.30","1,509.96","1,511.55","1,515.34","1,506.73"
12/30/2019,"1,511.49","1,516.30","1,509.96","1,515.22","1,515.22","1,511.55","1,515.34","1,506.73","1,499.41","1,512.55","1,497.45"
12/27/2019,"1,511.55","1,515.34","1,506.73","1,510.67","1,510.67","1,499.41","1,512.55","1,497.45","1,499.55","1,499.55","1,499.55"
12/26/2019,"1,499.41","1,512.55","1,497.45","1,511.55","1,511.55","1,499.55","1,499.55","1,499.55","1,486.07","1,501.08","1,484.96"
12/25/2019,"1,499.55","1,499.55","1,499.55","1,499.55","1,499.55","1,486.07","1,501.08","1,484.96","1,478.20","1,486.16","1,477.50"
12/24/2019,"1,486.07","1,501.08","1,484.96","1,499.56","1,499.56","1,478.20","1,486.16","1,477.50","1,479.29","1,481.06","1,475.50"
12/23/2019,"1,478.20","1,486.16","1,477.50","1,485.52","1,485.52","1,479.29","1,481.06","1,475.50","1,475.29","1,481.90","1,472.60"
12/20/2019,"1,479.29","1,481.06","1,475.50","1,478.20","1,478.20","1,475.29","1,481.90","1,472.60","1,476.45","1,479.39","1,470.10"
12/19/2019,"1,475.29","1,481.90","1,472.60","1,479.15","1,479.15","1,476.45","1,479.39","1,470.10","1,476.25","1,480.61","1,474.06"
12/18/2019,"1,476.45","1,479.39","1,470.10","1,475.44","1,475.44","1,476.25","1,480.61","1,474.06","1,475.45","1,479.86","1,472.80"
12/17/2019,"1,476.25","1,480.61","1,474.06","1,476.45","1,476.45","1,475.45","1,479.86","1,472.80","1,469.62","1,478.00","1,462.41"
12/16/2019,"1,475.45","1,479.86","1,472.80","1,476.25","1,476.25","1,469.62","1,478.00","1,462.41","1,474.85","1,486.90","1,464.45"
12/13/2019,"1,469.62","1,478.00","1,462.41","1,475.81","1,475.81","1,474.85","1,486.90","1,464.45","1,464.04","1,478.90","1,462.14"
12/12/2019,"1,474.85","1,486.90","1,464.45","1,469.43","1,469.43","1,464.04","1,478.90","1,462.14","1,462.08","1,469.24","1,459.55"
12/11/2019,"1,464.04","1,478.90","1,462.14","1,474.85","1,474.85","1,462.08","1,469.24","1,459.55","1,459.19","1,465.50","1,458.55"
12/10/2019,"1,462.08","1,469.24","1,459.55","1,464.21","1,464.21","1,459.19","1,465.50","1,458.55","1,475.85","1,477.15","1,458.42"
12/9/2019,"1,459.19","1,465.50","1,458.55","1,461.99","1,461.99","1,475.85","1,477.15","1,458.42","1,474.06","1,480.50","1,472.60"
12/6/2019,"1,475.85","1,477.15","1,458.42","1,459.76","1,459.76","1,474.06","1,480.50","1,472.60","1,477.21","1,484.25","1,471.21"
12/5/2019,"1,474.06","1,480.50","1,472.60","1,475.70","1,475.70","1,477.21","1,484.25","1,471.21","1,462.50","1,481.90","1,458.87"
12/4/2019,"1,477.21","1,484.25","1,471.21","1,474.35","1,474.35","1,462.50","1,481.90","1,458.87","1,466.73","1,466.73","1,453.70"
12/3/2019,"1,462.50","1,481.90","1,458.87","1,477.34","1,477.34","1,466.73","1,466.73","1,453.70","1,456.70","1,467.21","1,453.38"
12/2/2019,"1,466.73","1,466.73","1,453.70","1,462.44","1,462.44","1,456.70","1,467.21","1,453.38","1,456.85","1,458.45","1,454.19"
11/29/2019,"1,456.70","1,467.21","1,453.38","1,464.80","1,464.80","1,456.85","1,458.45","1,454.19","1,461.35","1,461.82","1,452.20"
11/28/2019,"1,456.85","1,458.45","1,454.19","1,458.34","1,458.34","1,461.35","1,461.82","1,452.20","1,455.28","1,463.06","1,450.70"
11/27/2019,"1,461.35","1,461.82","1,452.20","1,454.35","1,454.35","1,455.28","1,463.06","1,450.70","1,462.14","1,462.14","1,453.50"
11/26/2019,"1,455.28","1,463.06","1,450.70","1,461.60","1,461.60","1,462.14","1,462.14","1,453.50","1,464.40","1,473.15","1,461.00"
